age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,earn,capital-remain
1, Private, Some-college, Never-married,, Own-child, White, Male,0, United-States, <=50K,0
1, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0, United-States, >50K,
1, Private, HS-grad,, Sales,,, Male,1, United-States, >50K,0
0, Private,,, Other-service, Own-child,, Female,0, United-States, <=50K,0
1, Private, Bachelors, Never-married, Handlers-cleaners, Other-relative, White, Male,, United-States, <=50K,0
,, Bachelors,,, Not-in-family, White, Female,0,, <=50K,0
1, Self-emp-not-inc,, Married-civ-spouse, Craft-repair,, White,,1, United-States, >50K,0
, Private, Assoc-voc, Divorced, Craft-repair,, White, Male,0, United-States, <=50K,0
, Private, Assoc-acdm,, Sales, Husband, Black, Male,1, United-States, <=50K,0
1, Private, Some-college, Married-civ-spouse,, Wife, White,,0, United-States, >50K,0
1, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,, <=50K,
1, Private, HS-grad, Married-civ-spouse,, Husband, Black, Male,0,, >50K,
, Private,, Divorced, Craft-repair, Not-in-family,, Male,0, Dominican-Republic, <=50K,0
1,, Bachelors, Married-civ-spouse, Adm-clerical, Wife,, Female,0, United-States, <=50K,0
1, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White,,0, United-States, <=50K,0
, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0, United-States, <=50K,0
1, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Male,0,, <=50K,0
1,,, Married-civ-spouse, Adm-clerical, Husband,,,0, Philippines, >50K,0
1, Private, Bachelors, Divorced, Adm-clerical, Own-child,, Male,0, United-States, >50K,0
2, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband,, Male,0, United-States, <=50K,
2,, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,, <=50K,0
1, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0, United-States, <=50K,
,, 11th, Married-civ-spouse,, Husband,, Male,0, United-States, <=50K,0
, Private, 11th, Never-married, Protective-serv, Not-in-family, Black,,0, United-States, >50K,1
1, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White,,0, United-States, <=50K,0
, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private, Masters, Never-married, Other-service, Own-child,, Female,0, United-States, <=50K,
, Private, Bachelors, Never-married, Sales, Not-in-family,, Female,1, United-States, <=50K,0
, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, Black,,0,, <=50K,0
1,, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,1, United-States, >50K,
1,, 5th-6th,, Craft-repair, Not-in-family, White, Male,, Mexico, <=50K,0
0, Private, 11th, Never-married, Transport-moving, Own-child, White, Male,, United-States, <=50K,0
1,, Some-college, Married-civ-spouse, Craft-repair, Husband, White,,0, United-States, >50K,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White,,0, United-States, <=50K,0
1,, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,, <=50K,0
1, Private,, Married-civ-spouse,, Husband, White, Male,, Portugal, <=50K,
1, Private,, Married-civ-spouse, Transport-moving, Husband, White, Male,0, United-States, <=50K,0
, Private, Assoc-acdm, Divorced, Prof-specialty,, White,,0, United-States, <=50K,0
2, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial,, White, Male,, United-States, >50K,0
, Private, Bachelors, Never-married, Prof-specialty,,, Male,0,, <=50K,0
1,, 11th, Divorced, Sales, Own-child, White, Female,0, United-States, <=50K,0
1, State-gov, Masters, Married-civ-spouse,, Husband,,,1, United-States, <=50K,0
1, Private, Bachelors, Never-married,, Own-child, White,,0, United-States, <=50K,
0, Private, 11th,, Sales, Own-child, Asian-Pac-Islander,,0, Philippines, <=50K,0
1,, 5th-6th,, Farming-fishing, Not-in-family, White, Male,0,, <=50K,0
1,, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband,, Male,0,, <=50K,0
2,, 7th-8th, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K,0
1,, HS-grad, Divorced, Other-service, Unmarried, White,,0, United-States, <=50K,0
2, Private, 5th-6th,, Farming-fishing, Other-relative, White, Female,0, Mexico, <=50K,0
, Private, Bachelors,, Sales, Not-in-family, White, Female,0, United-States, <=50K,0
1,, Assoc-voc, Married-civ-spouse, Craft-repair, Husband,,,0, United-States, <=50K,0
1, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,1, United-States, >50K,1
, Private, Doctorate,, Prof-specialty, Husband, White, Male,1, United-States, <=50K,0
2, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,,, <=50K,0
, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,1, England, >50K,0
1, Private,, Married-civ-spouse, Adm-clerical, Husband, White, Male,0, United-States, <=50K,0
1, Self-emp-not-inc,, Married-civ-spouse,, Husband, White, Male,, United-States, <=50K,0
, Private, HS-grad,, Transport-moving,, White, Male,, United-States, >50K,
0, Private, 7th-8th, Never-married, Other-service, Own-child, White, Female,,, <=50K,
1, Federal-gov, Some-college,, Exec-managerial,, Amer-Indian-Eskimo, Female,0, United-States, <=50K,
1, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0, United-States, >50K,0
0,, Some-college,, Sales, Own-child, White, Female,0, United-States, <=50K,0
1,,,, Exec-managerial, Husband, Asian-Pac-Islander, Male,1, China, <=50K,
1,, Bachelors, Married-civ-spouse,, Husband,, Male,0, United-States, <=50K,0
1, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, >50K,0
1, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0, United-States, <=50K,0
, Self-emp-inc,, Separated, Prof-specialty,, White,,0,, <=50K,0
, Private, Bachelors, Married-civ-spouse, Exec-managerial,, White, Male,1, United-States, >50K,0
1, Private,,, Craft-repair, Not-in-family, White,,0, United-States, <=50K,0
1, Private, Assoc-voc,, Sales, Husband, White, Male,0, United-States, <=50K,0
, State-gov,,, Transport-moving,, White, Male,0, United-States, <=50K,0
1, Private, 10th, Separated, Machine-op-inspct, Own-child, White, Male,0,, <=50K,
1, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black,,0, United-States, <=50K,0
1, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,1, United-States, >50K,0
0,, Some-college,,,, White, Male,0,, <=50K,0
1,, Some-college, Married-civ-spouse,, Husband, White,,,, <=50K,0
1,, 9th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,1, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Sales,, White, Male,1, United-States, >50K,0
1, Private, HS-grad,, Other-service, Husband, White, Male,1, United-States, <=50K,0
1, Self-emp-not-inc,, Married-civ-spouse, Craft-repair, Husband,,,0, United-States, <=50K,
1,, 11th, Never-married,, Own-child, Amer-Indian-Eskimo, Male,,, <=50K,
1, Local-gov, Some-college,,, Not-in-family, White, Female,, United-States, <=50K,0
1, Private,,, Other-service, Unmarried, White, Female,0, United-States, <=50K,0
1, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,1,, >50K,0
1, Private,, Married-civ-spouse,, Wife, White, Female,,, >50K,1
1, Private,, Married-civ-spouse, Craft-repair, Husband, White,,0, United-States, >50K,0
0, Private, 11th, Never-married, Other-service, Own-child, White,,0, United-States, <=50K,0
1, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0, United-States, <=50K,0
, Private, Bachelors, Divorced, Other-service,,, Female,, United-States, <=50K,0
, Private, Assoc-acdm, Never-married,,,,,0, United-States, <=50K,0
,,, Widowed, Sales, Unmarried, White, Female,, United-States, <=50K,0
2, Private,, Married-civ-spouse, Exec-managerial, Husband, White, Male,1, United-States, >50K,
, Private,, Never-married,,, White, Male,0, United-States, <=50K,
1,, Masters,, Prof-specialty, Husband, White, Male,1, United-States, >50K,0
0, Private,, Never-married,, Not-in-family, White, Male,1, United-States, <=50K,0
1, State-gov,, Married-civ-spouse, Prof-specialty, Husband, White,,1, United-States, >50K,0
1, Private, Bachelors, Married-civ-spouse, Sales,, Black,,1, United-States, <=50K,0
1, Private, HS-grad, Divorced, Transport-moving,, White, Female,, United-States, >50K,0
1,, Prof-school,, Prof-specialty,, White,,0, United-States, <=50K,0
1, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,1, United-States, <=50K,0
1, Private, Assoc-voc, Divorced, Tech-support, Not-in-family, White,,1, United-States, <=50K,0
0,, HS-grad,,, Not-in-family, White, Male,0,, <=50K,
0, Private, HS-grad, Never-married, Handlers-cleaners,, White, Male,0, United-States, <=50K,0
, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,, United-States, >50K,
1, Private,,, Craft-repair, Husband, White, Male,0, United-States, <=50K,0
,, HS-grad,, Sales, Own-child, White, Female,, United-States, <=50K,0
1,,, Married-civ-spouse, Other-service, Husband, White, Male,1, United-States, <=50K,0
1, Private, 5th-6th, Never-married, Other-service, Other-relative, White, Male,, Mexico, <=50K,0
, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,, <=50K,0
1, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0, Jamaica, <=50K,0
1, State-gov, Some-college, Never-married, Other-service, Other-relative, Black, Male,0, Haiti, <=50K,0
1,, HS-grad, Married-civ-spouse,, Husband,,,1, United-States, <=50K,0
1,, HS-grad, Married-civ-spouse,, Husband, White, Male,0, United-States, >50K,1
1, Private, HS-grad, Separated, Other-service, Not-in-family,, Female,, United-States, <=50K,0
,, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,1, United-States, <=50K,0
1,, 5th-6th,,,,, Female,0, United-States, <=50K,0
1,, Bachelors, Married-civ-spouse,,,,,0, United-States, <=50K,
2,, Some-college, Divorced,, Other-relative, White, Female,0, United-States, <=50K,0
1, Local-gov, Some-college,, Craft-repair, Other-relative, White, Male,, United-States, <=50K,
1, Private, Bachelors, Never-married, Other-service, Not-in-family,,,0, United-States, <=50K,
1, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0, United-States, <=50K,0
1, Self-emp-not-inc,, Married-civ-spouse, Farming-fishing, Husband, White,,1, United-States, <=50K,0
1,, HS-grad,, Machine-op-inspct,,, Female,0, United-States, <=50K,
1, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,, <=50K,0
1,, Bachelors, Never-married,, Not-in-family, White,,0, United-States, <=50K,0
,, Doctorate, Married-civ-spouse,,, White, Male,1, Germany, >50K,0
1, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,1, United-States, >50K,0
1, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband,,,0, United-States, >50K,0
1,,, Never-married, Prof-specialty, Own-child, White, Female,0, United-States, >50K,0
, Private,, Never-married, Prof-specialty, Own-child, White, Female,, United-States, <=50K,0
1, Private, Some-college, Divorced, Adm-clerical, Unmarried,, Female,,, <=50K,0
1, Private,,, Transport-moving, Husband, White, Male,0, Germany, <=50K,0
1, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,, >50K,
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,,0, United-States, <=50K,0
, State-gov, Bachelors, Married-civ-spouse, Exec-managerial,, White,,0, United-States, >50K,0
1, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,1, United-States, <=50K,0
1, Private, Masters, Married-civ-spouse, Prof-specialty, Husband,,,0, United-States, >50K,0
, Private, Assoc-voc, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K,0
1, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,1, United-States, <=50K,0
1,,,, Prof-specialty, Not-in-family, White, Male,0, United-States, >50K,0
1, Private, Bachelors, Never-married, Exec-managerial, Own-child,, Female,, Taiwan, <=50K,0
1, Self-emp-inc, Bachelors, Married-civ-spouse,, Husband, White, Male,, United-States, >50K,1
1, Private, Bachelors, Never-married, Exec-managerial, Not-in-family,, Female,0, United-States, <=50K,
1, Private, 1st-4th, Married-civ-spouse, Farming-fishing,, White, Male,1, Mexico, <=50K,0
1,, Bachelors,, Tech-support, Not-in-family, White, Male,0, United-States, <=50K,0
0, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,, United-States, <=50K,0
0, Private,, Never-married, Protective-serv, Own-child, White, Male,0, United-States, <=50K,0
,, 5th-6th,,, Husband, White, Male,0,, <=50K,0
, Private,, Never-married, Transport-moving, Own-child, White,,1, United-States, <=50K,0
, Private, Some-college, Never-married,, Not-in-family, Black, Female,, United-States, <=50K,0
1, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0, United-States, >50K,0
2,, HS-grad,, Priv-house-serv, Unmarried, Black, Female,1,, <=50K,0
1, Private,, Married-civ-spouse, Machine-op-inspct, Husband,, Male,0, United-States, <=50K,0
, Private, Bachelors, Married-civ-spouse,, Husband, White, Male,0, United-States, >50K,
1, Private, Bachelors, Never-married, Sales, Not-in-family,, Male,,, <=50K,0
1, Private,, Married-civ-spouse, Machine-op-inspct, Husband, White,,0, United-States, <=50K,0
1, Federal-gov,, Never-married, Prof-specialty,,, Female,, United-States, <=50K,0
1,,, Married-civ-spouse,, Wife, White,,0, United-States, <=50K,0
1, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial,,,,1,, <=50K,0
0, Private, Some-college, Never-married,, Other-relative, White, Female,0, United-States, <=50K,
1, Private, 11th, Never-married, Handlers-cleaners,, Black,,0, United-States, <=50K,0
1, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White,,0,, <=50K,0
, Self-emp-not-inc,, Divorced, Craft-repair, Not-in-family, White, Male,1, United-States, <=50K,
2, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K,0
1,, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,, <=50K,
1, Private, HS-grad, Never-married, Craft-repair, Own-child, White,,0, United-States, <=50K,
1, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family,, Female,0, United-States, <=50K,0
1, Private, Some-college, Divorced, Adm-clerical,, White,,,, >50K,0
0,, Some-college, Never-married,, Own-child, White, Female,, United-States, <=50K,0
1, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband,,,0,, >50K,0
1, Private, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,1, United-States, >50K,1
1,, Some-college, Never-married, Adm-clerical, Not-in-family,, Female,0,, <=50K,0
1, Self-emp-not-inc, Bachelors, Divorced, Other-service, Unmarried,, Female,1, South, >50K,0
0, Private, Some-college, Never-married, Adm-clerical,, White, Female,0, United-States, <=50K,0
1, Private,, Married-civ-spouse, Machine-op-inspct, Wife,,,0,, <=50K,
1, State-gov,, Married-civ-spouse, Protective-serv, Own-child, White, Male,0, United-States, <=50K,
1, Private, Bachelors, Never-married, Adm-clerical, Not-in-family,, Female,0, United-States, <=50K,
1, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander,,, Philippines, <=50K,
1,,, Separated, Adm-clerical, Unmarried,, Female,1, United-States, <=50K,1
1, Private,, Never-married, Exec-managerial, Unmarried, Black, Female,0, United-States, <=50K,0
1, Private, 11th, Never-married,, Not-in-family, White, Male,,, <=50K,0
1,, HS-grad,,, Not-in-family, White,,0, United-States, <=50K,0
0, Private, Some-college, Never-married,, Own-child, White, Female,,, <=50K,0
1, Self-emp-inc, Masters, Never-married, Transport-moving, Own-child,, Male,, United-States, <=50K,0
, Federal-gov,, Married-civ-spouse,, Wife,, Female,0, United-States, <=50K,0
, Private,, Married-civ-spouse, Sales,, White, Male,, United-States, <=50K,0
, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0, United-States, <=50K,
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,, United-States, <=50K,0
, Private, Masters, Never-married,, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private, Some-college, Married-civ-spouse,, Husband, White,,, United-States, >50K,0
1, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair,, White, Male,, United-States, <=50K,0
1, Private, Preschool, Never-married, Farming-fishing, Not-in-family, White,,1,, <=50K,0
, Private, HS-grad,, Sales, Not-in-family, White, Female,,, <=50K,0
1, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service,, White, Female,0, United-States, <=50K,0
, Private, Assoc-voc, Separated, Other-service, Not-in-family, White, Male,0, United-States, <=50K,0
1, Private, Some-college, Married-civ-spouse, Tech-support, Husband,, Male,1, United-States, <=50K,0
0,, Some-college, Never-married,, Own-child, White,,0, United-States, <=50K,0
0, Private,, Never-married, Adm-clerical, Not-in-family,, Female,0, United-States, <=50K,0
1, Private, 10th, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,, <=50K,
1, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0, United-States, <=50K,0
, Local-gov, Bachelors, Married-civ-spouse,,, White, Female,0, United-States, >50K,0
1,,, Never-married,, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private, Bachelors,, Adm-clerical, Husband, White, Male,0, United-States, >50K,0
1, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,, United-States, >50K,
2,, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,,, <=50K,0
1, Private, Bachelors,, Other-service, Not-in-family, White,,0, United-States, <=50K,0
, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband,, Male,0, United-States, >50K,1
1,, Masters, Married-civ-spouse,,, White, Male,0,, >50K,0
0, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0, United-States, <=50K,0
, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales,, White, Male,1,, >50K,1
1, Private, Bachelors, Never-married,, Not-in-family, White, Male,0, United-States, <=50K,0
1, Private, Some-college, Never-married, Craft-repair,, White, Male,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0, United-States, <=50K,0
0, Private, HS-grad, Never-married,, Other-relative, White,,0,, <=50K,0
1, Local-gov,,, Exec-managerial, Husband, White, Male,, United-States, >50K,0
2, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,, <=50K,
1, Private,, Never-married, Prof-specialty,, White, Male,0, United-States, <=50K,0
1, Local-gov, Bachelors, Married-civ-spouse,, Husband, White,,0, United-States, >50K,1
1, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,, Ireland, <=50K,0
,, Bachelors,, Sales, Husband, White,,, United-States, >50K,0
1,, HS-grad, Divorced,, Not-in-family,, Female,0,, <=50K,0
1, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,1, United-States, >50K,
1,, Assoc-voc, Married-civ-spouse,, Husband, White, Male,, United-States, <=50K,0
1, Private,,, Machine-op-inspct,, White, Male,, United-States, <=50K,
0, Private,, Never-married, Adm-clerical, Own-child, White, Male,0, United-States, <=50K,
1, Private, Bachelors,, Prof-specialty, Other-relative, White, Male,,, <=50K,0
1, Private,,, Craft-repair, Husband,,,0, United-States, <=50K,0
1, Private,, Married-civ-spouse, Exec-managerial,, White, Male,1, United-States, >50K,0
0, Private, Some-college, Never-married, Tech-support, Own-child, White,,0, United-States, <=50K,0
1, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0, United-States, <=50K,0
2, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0, United-States, <=50K,
,, Assoc-voc,, Other-service, Husband, White, Male,0, United-States, <=50K,0
, Self-emp-inc,, Divorced,,, White,,,, >50K,1
1,,, Married-civ-spouse,, Husband, White, Male,0, United-States, >50K,0
2, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K,1
1, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair,, White, Male,1, United-States, >50K,0
, Self-emp-inc, Some-college, Divorced, Sales, Own-child,, Male,0, United-States, >50K,0
, Private,,, Transport-moving, Husband, Black, Male,0, United-States, <=50K,0
1, Local-gov,,, Exec-managerial, Own-child, White,,0,, <=50K,0
1, Local-gov, Masters, Married-civ-spouse, Prof-specialty,, White, Male,,, >50K,0
, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,,, <=50K,0
1, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White,,0, United-States, <=50K,0
1,, Some-college, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K,0
, Federal-gov,, Divorced, Craft-repair, Unmarried,, Male,0, United-States, <=50K,0
1, Private, 10th, Widowed, Other-service, Not-in-family, Black, Female,0, United-States, <=50K,
1,, HS-grad,, Craft-repair, Husband, White, Male,, United-States, <=50K,0
1,, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,, <=50K,
, Private, Assoc-voc, Widowed, Craft-repair, Not-in-family, White, Female,, United-States, <=50K,0
, Private, Some-college, Divorced, Exec-managerial, Not-in-family,, Male,0, United-States, >50K,1
1,, Bachelors,, Exec-managerial,, White, Male,0, United-States, <=50K,0
,, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0, United-States, >50K,0
,, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0, United-States, <=50K,0
1, Private, HS-grad,, Adm-clerical, Husband, White, Male,1, United-States, >50K,1
1, Self-emp-not-inc, Doctorate,, Prof-specialty,, White, Male,0,, <=50K,0
1,, 9th, Never-married, Craft-repair, Own-child, White, Male,0, United-States, <=50K,0
, Private, 10th,, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,, Vietnam, <=50K,
1,, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,,, >50K,1
1, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0, United-States, <=50K,0
1, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, >50K,0
1,, 5th-6th, Separated, Adm-clerical, Other-relative, White, Male,0,, <=50K,0
1, Private, Assoc-voc,, Handlers-cleaners, Not-in-family, White, Male,0, United-States, <=50K,0
1,, 10th, Married-civ-spouse,, Wife, White, Female,0, Cuba, <=50K,0
1, Federal-gov, Bachelors,, Tech-support,, Amer-Indian-Eskimo, Male,, United-States, <=50K,
1, Private, Bachelors, Never-married,, Not-in-family, White, Female,1, United-States, >50K,1
1, Private, 11th, Married-civ-spouse, Other-service, Husband, Black, Male,0, United-States, >50K,1
, Federal-gov, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0, United-States, <=50K,
, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,, <=50K,0
1, Private, HS-grad, Married-civ-spouse,,, White,,0,, <=50K,
,, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,, United-States, <=50K,
, Private, Some-college, Never-married, Other-service,, Black, Male,0, United-States, <=50K,0
1,, Some-college, Married-civ-spouse, Craft-repair, Husband,,,0, United-States, <=50K,
1, Self-emp-not-inc, Doctorate, Never-married,,, White, Male,0, United-States, >50K,0
1, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0, United-States, <=50K,0
1,,, Married-civ-spouse, Other-service, Wife, White, Female,0, England, >50K,
1,, Assoc-voc,, Other-service, Not-in-family,, Female,0, United-States, <=50K,0
1, Private,, Married-civ-spouse, Farming-fishing,, Black, Male,0, United-States, <=50K,
1, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,, United-States, >50K,0
1, State-gov, HS-grad, Separated,, Unmarried, Black,,0, United-States, <=50K,0
0, Private, 11th, Never-married, Other-service,, White, Male,0,, <=50K,0
1, Local-gov, Masters, Never-married, Prof-specialty,, Black, Female,0, United-States, <=50K,0
1, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K,
1, Federal-gov, Assoc-acdm, Married-civ-spouse,, Husband, White, Male,,, <=50K,0
1, Self-emp-not-inc,, Married-civ-spouse, Exec-managerial, Husband,, Male,0,, <=50K,0
1,,,,, Own-child, White,,0,, >50K,0
1, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, White, Female,0,, <=50K,0
1, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, White,,0,, <=50K,0
1, Private,, Never-married, Sales, Not-in-family, White,,0, United-States, <=50K,0
1, Private, Assoc-voc,,, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private,, Never-married, Other-service, Not-in-family, White, Female,, Ireland, <=50K,0
1, Private, HS-grad,, Craft-repair, Not-in-family, White,,, United-States, <=50K,0
1, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,, Male,1, United-States, >50K,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,, >50K,0
1,, 7th-8th, Separated, Farming-fishing, Not-in-family,, Male,0,, <=50K,
1,,, Never-married, Farming-fishing, Own-child, White, Male,0, United-States, <=50K,
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,, Male,0, United-States, <=50K,0
1, Local-gov, HS-grad,, Transport-moving,, White, Male,0, United-States, >50K,0
1, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0, United-States, <=50K,0
1, Private, HS-grad, Divorced,, Other-relative, Black, Female,,, <=50K,0
1, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family,, Male,0, United-States, <=50K,0
1, Self-emp-not-inc, 10th, Divorced, Craft-repair,, White, Male,,, <=50K,0
1,, Some-college, Never-married, Sales, Not-in-family, White, Male,0, United-States, <=50K,0
1,, 5th-6th,,, Not-in-family, White, Female,, United-States, <=50K,0
, Private, Bachelors, Married-civ-spouse,, Wife, White,,0, United-States, >50K,0
1, Private, HS-grad, Married-civ-spouse,, Husband, White, Male,1, Cuba, <=50K,0
, Private, Bachelors, Never-married,, Not-in-family, White, Female,, United-States, <=50K,0
1,, Bachelors, Never-married, Adm-clerical, Not-in-family, White,,0, United-States, <=50K,0
2,, 1st-4th, Married-civ-spouse,,, Black, Male,0, United-States, <=50K,
1, Self-emp-not-inc,, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,, <=50K,0
, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0, United-States, <=50K,0
2, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,, <=50K,0
1,,, Never-married, Other-service,, White, Male,1, United-States, <=50K,
1, Private, 9th,, Handlers-cleaners, Own-child, Black,,0, United-States, <=50K,0
0,, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,, <=50K,0
1, Private, Assoc-voc, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0, Philippines, <=50K,0
1,, HS-grad, Divorced, Other-service, Not-in-family, White,,, United-States, <=50K,0
, Private, HS-grad, Never-married, Sales, Unmarried,, Female,0, United-States, <=50K,0
,, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0, United-States, >50K,0
1, Private, Some-college,, Exec-managerial, Husband, White, Male,1,, >50K,0
1, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,1, United-States, >50K,0
